order_id,order_date,product_id,quantity,warehouse_id,customer_region
698,2023-02-07,10,11,3,DE-North
699,2023-11-24,117,18,6,DE-South
700,2023-09-08,280,7,7,DE-South
701,2023-06-25,218,9,3,DE-South
702,2023-03-31,175,4,7,DE-North
703,2023-02-06,234,10,6,DE-South
704,2023-11-12,252,18,4,DE-North
705,2023-06-25,295,16,6,DE-North
706,2023-10-11,6,12,7,DE-West
707,2023-03-22,21,19,8,DE-West
708,2023-04-24,73,3,6,DE-North
709,2023-02-09,36,8,6,DE-West
710,2023-10-28,233,19,4,DE-South
711,2023-08-12,216,9,1,DE-North
712,2023-11-14,206,19,7,DE-West
713,2023-12-15,44,17,1,DE-South
714,2023-04-25,91,13,7,DE-North
715,2023-07-05,93,2,3,DE-South
716,2023-11-19,83,4,5,DE-North
717,2023-02-25,282,11,1,DE-West
718,2023-02-09,21,2,3,DE-South
719,2023-12-20,228,4,4,DE-West
720,2023-02-09,130,4,8,DE-South
721,2023-12-13,175,1,1,DE-South
722,2023-08-25,108,11,1,DE-South
723,2023-10-16,283,2,6,DE-South
724,2023-09-19,71,19,8,DE-West
725,2023-08-04,50,8,8,DE-South
726,2023-05-27,95,4,7,DE-West
727,2023-12-02,279,16,6,DE-South
728,2023-06-17,132,15,3,DE-North
729,2023-04-02,276,5,6,DE-North
730,2023-12-19,13,5,8,DE-South
731,2023-02-28,3,15,3,DE-North
732,2023-02-28,224,17,2,DE-South
733,2023-10-31,175,3,7,DE-West
734,2023-06-18,90,18,2,DE-North
735,2023-09-26,241,11,5,DE-South
736,2023-12-29,35,6,7,DE-South
737,2023-02-14,14,12,1,DE-West
738,2023-12-11,195,17,2,DE-West
739,2023-06-30,213,14,3,DE-South
740,2023-06-19,3,6,6,DE-South
741,2023-12-22,179,10,6,DE-South
742,2023-07-10,40,16,1,DE-South
743,2023-06-04,164,18,7,DE-South
744,2023-07-07,235,6,8,DE-South
745,2023-01-07,257,19,2,DE-West
746,2023-05-13,116,3,5,DE-North
747,2023-08-23,52,12,8,DE-South
748,2023-02-14,142,16,5,DE-South
749,2023-11-10,86,3,5,DE-West
750,2023-09-06,46,16,5,DE-North
751,2023-01-31,238,4,6,DE-West
752,2023-01-23,10,13,8,DE-West
753,2023-06-09,152,4,6,DE-South
754,2023-12-29,61,4,6,DE-South
755,2023-06-07,18,7,7,DE-West
756,2023-02-08,86,12,8,DE-South
757,2023-03-23,137,2,3,DE-South
758,2023-12-22,230,16,5,DE-South
759,2023-09-15,128,7,8,DE-North
760,2023-07-25,104,19,4,DE-North
761,2023-03-18,186,11,6,DE-South
762,2023-01-12,178,1,5,DE-West
763,2023-10-22,6,9,2,DE-North
764,2023-08-12,36,5,7,DE-West
765,2023-01-13,281,17,1,DE-South
766,2023-02-15,300,1,6,DE-West
767,2023-06-04,14,17,6,DE-West
768,2023-04-23,237,12,2,DE-North
769,2023-08-21,285,13,1,DE-West
770,2023-01-17,50,11,3,DE-West
771,2023-12-26,261,13,8,DE-North
772,2023-08-11,110,13,6,DE-South
773,2023-12-20,197,6,1,DE-West
774,2023-07-07,252,6,4,DE-South
775,2023-12-10,88,10,6,DE-South
776,2023-12-31,26,19,5,DE-South
777,2023-06-12,262,3,7,DE-North
778,2023-11-22,144,7,2,DE-South
779,2023-03-15,60,5,1,DE-West
780,2023-08-21,268,8,2,DE-South
781,2023-08-12,75,5,5,DE-South
782,2023-11-15,3,12,3,DE-South
783,2023-03-01,63,4,7,DE-West
784,2023-12-01,236,19,5,DE-South
785,2023-08-10,229,18,8,DE-South
786,2023-02-06,275,3,3,DE-South
787,2023-10-05,18,7,2,DE-North
788,2023-07-15,80,8,3,DE-West
789,2023-12-18,215,15,6,DE-North
790,2023-08-30,171,17,3,DE-West
791,2023-11-20,255,19,3,DE-South
792,2023-08-07,126,4,6,DE-West
793,2023-07-11,255,16,3,DE-West
794,2023-01-17,72,13,6,DE-West
795,2023-01-12,38,12,6,DE-West
796,2023-07-12,204,4,7,DE-North
797,2023-01-22,172,12,3,DE-West
798,2023-04-30,223,17,6,DE-North
799,2023-07-29,217,9,1,DE-North
800,2023-11-02,245,12,3,DE-South
801,2023-09-27,191,15,8,DE-West
802,2023-07-11,298,2,3,DE-South
803,2023-06-24,182,9,5,DE-West
804,2023-10-12,205,14,5,DE-North
805,2023-07-23,199,4,7,DE-North
806,2023-06-13,165,4,7,DE-North
807,2023-09-08,242,6,8,DE-West
808,2023-08-15,130,5,7,DE-West
809,2023-01-07,227,17,5,DE-West
810,2023-01-29,122,13,8,DE-West
811,2023-02-02,44,17,3,DE-West
812,2023-05-14,196,19,8,DE-South
813,2023-03-20,204,1,8,DE-West
814,2023-02-27,257,17,5,DE-South
815,2023-01-26,17,3,1,DE-West
816,2023-08-14,272,14,2,DE-West
817,2023-10-12,9,12,5,DE-West
818,2023-01-04,249,15,6,DE-West
819,2023-04-09,201,6,5,DE-North
820,2023-02-08,59,2,1,DE-North
821,2023-09-28,140,4,6,DE-South
822,2023-10-12,119,13,6,DE-South
823,2023-06-06,41,13,6,DE-West
824,2023-03-16,267,17,8,DE-West
825,2023-10-15,8,6,6,DE-West
826,2023-05-10,183,11,4,DE-West
827,2023-06-24,134,19,4,DE-North
828,2023-03-25,181,16,6,DE-South
829,2023-01-22,72,8,6,DE-South
830,2023-01-27,113,1,6,DE-South
831,2023-07-14,107,10,1,DE-North
832,2023-12-03,290,2,5,DE-West
833,2023-08-24,117,19,2,DE-North
834,2023-04-02,120,14,7,DE-North
835,2023-01-21,147,3,6,DE-South
836,2023-10-30,210,9,7,DE-North
837,2023-12-23,296,8,5,DE-South
838,2023-03-25,103,11,1,DE-North
839,2023-09-19,124,15,7,DE-South
840,2023-05-27,245,6,1,DE-South
841,2023-09-14,209,2,6,DE-West
842,2023-02-27,109,1,7,DE-South
843,2023-01-15,50,3,3,DE-North
844,2023-06-11,105,18,8,DE-South
845,2023-06-12,27,14,1,DE-North
846,2023-11-16,288,17,3,DE-South
847,2023-10-08,257,2,7,DE-West
848,2023-10-07,273,19,7,DE-West
849,2023-01-12,137,9,1,DE-North
850,2023-10-01,32,8,3,DE-South
851,2023-09-28,45,10,3,DE-North
852,2023-07-27,265,9,6,DE-West
853,2023-01-27,30,8,6,DE-North
854,2023-03-13,84,7,8,DE-North
855,2023-03-01,166,6,7,DE-South
856,2023-05-25,1,2,5,DE-West
857,2023-04-03,249,9,8,DE-West
858,2023-11-05,261,9,8,DE-South
859,2023-01-08,63,19,8,DE-South
860,2023-03-20,164,9,3,DE-South
861,2023-01-27,201,2,4,DE-West
862,2023-06-23,222,19,1,DE-West
863,2023-02-19,152,16,6,DE-South
864,2023-07-18,132,14,2,DE-North
865,2023-12-15,114,1,7,DE-West
866,2023-06-30,217,13,1,DE-South
867,2023-01-24,196,2,5,DE-South
868,2023-11-12,281,14,5,DE-North
869,2023-02-15,202,1,3,DE-South
870,2023-01-15,135,15,5,DE-North
871,2023-06-02,234,18,6,DE-North
872,2023-08-10,141,9,5,DE-West
873,2023-07-25,196,8,1,DE-South
874,2023-09-30,43,7,7,DE-West
875,2023-08-24,57,9,4,DE-West
876,2023-12-06,142,9,4,DE-West
877,2023-08-16,210,11,7,DE-South
878,2023-01-09,72,4,7,DE-South
879,2023-06-15,224,7,3,DE-South
880,2023-11-15,27,7,7,DE-West
881,2023-08-02,128,4,5,DE-North
882,2023-04-27,106,12,5,DE-West
883,2023-12-10,165,17,4,DE-North
884,2023-03-13,215,3,7,DE-South
885,2023-03-05,71,9,3,DE-South
886,2023-07-24,204,5,5,DE-West
887,2023-07-28,153,16,3,DE-North
888,2023-03-13,67,8,6,DE-South
889,2023-10-04,90,16,1,DE-South
890,2023-10-01,260,19,6,DE-West
891,2023-11-16,228,16,5,DE-West
892,2023-12-04,79,18,5,DE-West
893,2023-04-05,96,15,5,DE-North
894,2023-06-15,246,18,4,DE-North
895,2023-02-01,272,14,4,DE-South
896,2023-01-11,157,16,5,DE-West
897,2023-10-28,116,5,5,DE-South
898,2023-08-05,18,8,1,DE-North
899,2023-10-16,172,16,1,DE-South
900,2023-04-12,16,1,3,DE-South
901,2023-09-24,240,11,7,DE-West
902,2023-08-02,56,11,3,DE-South
903,2023-06-28,79,2,4,DE-West
904,2023-03-29,103,19,2,DE-South
905,2023-02-10,284,5,1,DE-South
906,2023-03-17,193,3,3,DE-North
907,2023-02-15,5,8,7,DE-North
908,2023-06-09,106,4,7,DE-South
909,2023-03-21,278,13,1,DE-South
910,2023-11-06,100,14,1,DE-West
911,2023-03-27,238,1,6,DE-North
912,2023-04-02,269,5,8,DE-North
913,2023-05-28,86,7,2,DE-South
914,2023-06-10,32,6,1,DE-West
915,2023-07-21,51,15,6,DE-North
916,2023-08-30,79,15,7,DE-South
917,2023-12-19,186,8,2,DE-South
918,2023-01-02,174,2,7,DE-South
919,2023-08-13,106,14,6,DE-South
920,2023-10-16,63,16,7,DE-South
921,2023-08-21,76,10,6,DE-North
922,2023-03-18,81,15,8,DE-North
923,2023-04-26,128,4,2,DE-West
924,2023-06-03,183,12,1,DE-South
925,2023-04-13,243,10,1,DE-West
926,2023-07-13,185,2,3,DE-South
927,2023-06-15,220,4,1,DE-South
928,2023-12-25,71,6,7,DE-South
929,2023-03-31,154,14,8,DE-West
930,2023-06-23,245,3,1,DE-South
931,2023-05-02,140,15,1,DE-West
932,2023-05-23,71,1,3,DE-North
933,2023-04-16,46,19,8,DE-South
934,2023-11-01,47,1,8,DE-West
935,2023-12-26,79,13,2,DE-North
936,2023-11-13,149,8,3,DE-South
937,2023-05-03,130,18,7,DE-North
938,2023-01-09,127,3,8,DE-South
939,2023-09-19,119,18,7,DE-West
940,2023-03-14,262,9,1,DE-South
941,2023-12-25,244,6,5,DE-South
942,2023-08-11,103,2,1,DE-West
943,2023-02-10,37,4,3,DE-West
944,2023-07-23,142,18,6,DE-West
945,2023-09-21,37,7,6,DE-South
946,2023-11-24,8,11,8,DE-North
947,2023-06-27,231,5,3,DE-West
948,2023-12-14,296,8,4,DE-North
949,2023-11-14,107,11,7,DE-West
950,2023-03-25,18,15,6,DE-West
951,2023-11-14,83,3,5,DE-South
952,2023-04-21,288,7,3,DE-West
953,2023-09-08,194,8,6,DE-North
954,2023-01-07,215,11,6,DE-South
955,2023-03-25,281,10,2,DE-West
956,2023-07-27,220,9,1,DE-North
957,2023-11-10,289,15,6,DE-South
958,2023-01-22,194,5,8,DE-North
959,2023-01-03,158,15,6,DE-South
960,2023-05-07,104,4,2,DE-South
961,2023-10-24,34,5,7,DE-South
962,2023-07-07,102,15,3,DE-West
963,2023-12-28,127,17,3,DE-South
964,2023-01-14,214,8,2,DE-West
965,2023-01-12,296,19,2,DE-West
966,2023-03-28,179,9,4,DE-West
967,2023-01-12,80,10,1,DE-West
968,2023-01-25,141,5,2,DE-South
969,2023-10-28,31,10,1,DE-West
970,2023-08-31,63,1,6,DE-North
971,2023-05-02,48,4,5,DE-North
972,2023-05-27,87,5,3,DE-South
973,2023-02-24,61,7,2,DE-West
974,2023-08-26,274,5,8,DE-North
975,2023-12-22,284,8,5,DE-North
976,2023-06-22,80,17,3,DE-West
977,2023-08-09,180,1,4,DE-West
978,2023-04-29,272,18,3,DE-South
979,2023-11-05,77,12,2,DE-North
980,2023-07-02,221,3,8,DE-South
981,2023-10-15,282,14,5,DE-North
982,2023-11-03,28,16,5,DE-West
983,2023-10-27,77,18,8,DE-North
984,2023-03-23,164,10,5,DE-North
985,2023-07-30,9,15,3,DE-North
986,2023-05-30,175,10,8,DE-West
987,2023-02-06,76,1,1,DE-West
988,2023-12-18,245,19,7,DE-North
989,2023-11-08,122,2,1,DE-North
990,2023-12-27,185,13,3,DE-West
991,2023-02-28,32,16,2,DE-West
992,2023-05-11,250,8,3,DE-West
993,2023-07-21,57,3,1,DE-North
994,2023-08-31,144,19,3,DE-South
995,2023-02-04,84,14,5,DE-South
996,2023-04-03,56,11,8,DE-West
997,2023-07-26,279,12,8,DE-South
998,2023-12-19,273,11,2,DE-North
999,2023-11-28,166,11,7,DE-South
1000,2023-11-01,158,18,2,DE-South
1001,2023-12-16,249,10,4,DE-South
1002,2023-08-01,186,16,7,DE-West
1003,2023-06-08,78,8,3,DE-North
1004,2023-01-24,22,6,6,DE-West
1005,2023-10-20,108,19,6,DE-South
1006,2023-01-04,273,13,7,DE-West
1007,2023-08-08,252,15,7,DE-North
1008,2023-12-30,15,13,7,DE-North
1009,2023-01-20,160,1,6,DE-North
1010,2023-06-01,205,2,5,DE-North
1011,2023-02-19,113,13,8,DE-South
1012,2023-06-26,168,2,8,DE-South
1013,2023-04-06,253,11,6,DE-South
1014,2023-04-15,186,13,3,DE-South
1015,2023-09-07,227,10,8,DE-South
1016,2023-04-27,16,15,4,DE-West
1017,2023-12-20,156,1,4,DE-North
1018,2023-08-16,111,14,8,DE-South
1019,2023-03-07,1,10,3,DE-North
1020,2023-12-01,41,18,6,DE-North
1021,2023-09-19,48,11,3,DE-South
1022,2023-10-22,108,7,7,DE-South
1023,2023-08-31,161,15,8,DE-North
1024,2023-07-05,161,3,8,DE-North
1025,2023-09-03,128,2,7,DE-North
1026,2023-05-05,210,8,3,DE-West
1027,2023-09-25,151,8,7,DE-West
1028,2023-05-11,255,11,1,DE-North
1029,2023-08-25,218,16,4,DE-West
1030,2023-01-18,30,2,2,DE-North
1031,2023-02-09,45,5,6,DE-North
1032,2023-01-21,80,7,6,DE-South
1033,2023-08-13,39,13,1,DE-North
1034,2023-12-21,240,2,5,DE-South
1035,2023-10-09,45,3,2,DE-South
1036,2023-01-08,78,9,2,DE-North
1037,2023-04-10,288,10,2,DE-West
1038,2023-08-28,280,13,7,DE-North
1039,2023-03-28,116,13,4,DE-North
1040,2023-10-25,269,5,5,DE-West
1041,2023-01-14,53,7,1,DE-South
1042,2023-11-30,68,17,7,DE-West
1043,2023-01-02,182,15,5,DE-North
1044,2023-10-20,34,5,6,DE-North
1045,2023-11-21,284,7,1,DE-West
1046,2023-02-10,249,2,7,DE-West
1047,2023-11-14,111,18,4,DE-West
1048,2023-11-12,94,10,6,DE-South
1049,2023-04-21,179,1,5,DE-West
1050,2023-01-14,47,14,2,DE-North
1051,2023-08-19,282,19,8,DE-West
1052,2023-03-25,92,16,5,DE-North
1053,2023-05-10,212,19,6,DE-South
1054,2023-08-19,75,6,7,DE-South
1055,2023-11-22,202,12,7,DE-West
1056,2023-05-25,297,3,4,DE-North
1057,2023-12-11,211,7,4,DE-South
1058,2023-01-28,134,3,4,DE-West
1059,2023-03-07,66,17,1,DE-South
1060,2023-06-12,280,15,8,DE-West
1061,2023-08-17,28,19,5,DE-North
1062,2023-09-18,117,19,2,DE-West
1063,2023-06-13,114,11,7,DE-North
1064,2023-10-28,75,2,2,DE-South
1065,2023-10-30,202,7,3,DE-North
1066,2023-10-14,59,19,4,DE-North
1067,2023-01-10,15,7,6,DE-South
1068,2023-07-14,231,10,2,DE-North
1069,2023-04-28,105,12,4,DE-North
1070,2023-09-27,165,18,2,DE-West
1071,2023-03-21,199,6,5,DE-North
1072,2023-04-03,35,8,3,DE-West
1073,2023-09-23,162,5,4,DE-North
1074,2023-11-28,245,3,1,DE-South
1075,2023-12-16,287,2,1,DE-North
1076,2023-12-27,19,6,8,DE-North
1077,2023-09-14,280,7,2,DE-North
1078,2023-05-13,182,8,7,DE-West
1079,2023-10-03,147,4,5,DE-South
1080,2023-09-21,176,12,6,DE-South
1081,2023-06-20,163,12,8,DE-North
1082,2023-01-01,175,17,8,DE-North
1083,2023-11-09,47,19,7,DE-West
1084,2023-03-05,256,9,4,DE-South
1085,2023-10-11,174,12,3,DE-North
1086,2023-05-01,103,17,8,DE-North
1087,2023-04-17,121,10,8,DE-South
1088,2023-06-24,145,19,5,DE-North
1089,2023-07-23,42,11,2,DE-North
1090,2023-06-14,29,13,5,DE-South
1091,2023-11-01,273,4,3,DE-West
1092,2023-04-30,14,15,5,DE-North
1093,2023-02-13,189,12,4,DE-North
1094,2023-11-08,295,10,8,DE-South
1095,2023-06-05,183,7,2,DE-South
1096,2023-07-26,36,2,3,DE-West
1097,2023-04-18,37,7,8,DE-West
1098,2023-09-08,14,8,2,DE-North
1099,2023-11-30,123,19,6,DE-West
1100,2023-05-10,83,6,8,DE-West
1101,2023-10-20,159,8,4,DE-West
1102,2023-01-20,102,4,3,DE-North
1103,2023-10-09,83,9,6,DE-West
1104,2023-10-12,44,5,6,DE-West
1105,2023-01-01,68,6,6,DE-West
1106,2023-04-29,48,19,3,DE-South
1107,2023-02-04,57,12,2,DE-West
1108,2023-07-17,75,5,5,DE-West
1109,2023-09-02,22,5,5,DE-South
1110,2023-02-28,132,18,6,DE-South
1111,2023-11-21,267,6,1,DE-North
1112,2023-06-10,287,9,1,DE-North
1113,2023-06-28,120,11,3,DE-South
1114,2023-07-25,246,14,2,DE-North
1115,2023-01-12,56,2,3,DE-West
1116,2023-10-03,38,14,2,DE-North
1117,2023-06-30,245,19,4,DE-West
1118,2023-08-30,21,10,1,DE-West
1119,2023-08-04,110,5,3,DE-West
1120,2023-09-08,94,4,7,DE-South
1121,2023-10-26,136,7,8,DE-North
1122,2023-05-06,231,13,4,DE-North
1123,2023-08-05,8,10,5,DE-South
1124,2023-11-02,290,10,1,DE-South
1125,2023-10-12,251,4,2,DE-North
1126,2023-07-04,87,16,6,DE-South
1127,2023-02-08,204,15,8,DE-South
1128,2023-08-11,219,11,5,DE-West
1129,2023-07-03,241,19,5,DE-West
1130,2023-06-27,258,3,4,DE-West
1131,2023-10-21,109,15,8,DE-South
1132,2023-12-06,256,16,7,DE-South
1133,2023-05-31,282,14,8,DE-West
1134,2023-05-06,220,5,3,DE-West
1135,2023-10-28,83,17,6,DE-North
1136,2023-11-04,107,18,8,DE-West
1137,2023-12-02,69,19,8,DE-West
1138,2023-08-22,97,1,8,DE-North
1139,2023-01-08,212,9,3,DE-North
1140,2023-12-07,286,14,4,DE-North
1141,2023-05-09,237,11,8,DE-North
1142,2023-09-21,8,2,5,DE-South
1143,2023-06-06,294,5,1,DE-North
1144,2023-12-18,189,15,5,DE-North
1145,2023-12-24,81,12,4,DE-South
1146,2023-01-05,108,14,5,DE-North
1147,2023-03-27,67,11,6,DE-North
1148,2023-06-24,174,9,5,DE-North
1149,2023-10-17,43,8,8,DE-South
1150,2023-07-12,187,12,5,DE-West
1151,2023-11-07,200,3,5,DE-North
1152,2023-04-29,39,15,1,DE-North
1153,2023-08-06,220,8,2,DE-North
1154,2023-04-24,4,7,2,DE-North
1155,2023-05-25,121,17,3,DE-South
1156,2023-01-26,77,12,8,DE-West
1157,2023-05-16,179,18,2,DE-North
1158,2023-10-30,133,18,2,DE-North
1159,2023-08-20,229,15,2,DE-South
1160,2023-03-17,276,3,8,DE-West
1161,2023-11-24,152,19,7,DE-West
1162,2023-12-11,164,15,8,DE-West
1163,2023-10-29,290,16,5,DE-North
1164,2023-10-16,109,17,7,DE-North
1165,2023-01-01,126,1,5,DE-North
1166,2023-05-27,240,11,6,DE-South
1167,2023-10-14,146,6,8,DE-South
1168,2023-05-22,252,9,1,DE-South
1169,2023-02-22,183,16,7,DE-North
1170,2023-10-31,72,6,5,DE-North
1171,2023-03-10,219,12,5,DE-North
1172,2023-12-27,207,19,2,DE-West
1173,2023-03-31,173,13,1,DE-South
1174,2023-08-08,141,13,1,DE-South
1175,2023-07-11,272,4,2,DE-West
1176,2023-03-04,214,9,7,DE-West
1177,2023-03-14,269,14,2,DE-West
1178,2023-06-10,20,14,1,DE-North
1179,2023-06-18,66,17,4,DE-West
1180,2023-03-30,147,5,2,DE-North
1181,2023-06-25,165,19,2,DE-North
1182,2023-09-26,6,2,1,DE-South
1183,2023-03-14,14,13,8,DE-West
1184,2023-09-02,132,11,7,DE-North
1185,2023-03-18,243,2,4,DE-North
1186,2023-06-08,231,1,6,DE-West
1187,2023-11-20,228,3,4,DE-North
1188,2023-04-08,162,12,3,DE-North
1189,2023-04-12,283,7,8,DE-North
1190,2023-05-12,263,1,4,DE-West
1191,2023-04-12,131,9,8,DE-North
1192,2023-01-19,225,18,2,DE-South
1193,2023-03-23,258,6,5,DE-West
1194,2023-10-06,234,9,1,DE-South
1195,2023-12-05,24,8,8,DE-South
1196,2023-12-31,271,18,6,DE-South
1197,2023-11-27,95,15,2,DE-North
1198,2023-05-09,142,1,6,DE-North
1199,2023-12-10,182,14,1,DE-South
1200,2023-11-06,206,18,6,DE-South
1201,2023-03-30,81,19,4,DE-West
1202,2023-08-01,274,19,1,DE-South
1203,2023-05-23,276,10,2,DE-North
1204,2023-03-06,208,6,8,DE-South
1205,2023-03-17,296,17,5,DE-South
1206,2023-07-18,39,14,2,DE-West
1207,2023-05-23,288,13,7,DE-South
1208,2023-11-12,124,8,8,DE-West
1209,2023-04-03,283,10,3,DE-West
1210,2023-11-01,180,9,1,DE-South
1211,2023-08-12,97,5,2,DE-South
1212,2023-10-18,191,4,4,DE-North
1213,2023-04-12,74,6,4,DE-North
1214,2023-09-24,273,6,8,DE-West
1215,2023-12-21,49,13,7,DE-West
1216,2023-04-20,210,4,6,DE-North
1217,2023-11-26,116,8,2,DE-West
1218,2023-09-22,23,5,6,DE-North
1219,2023-01-03,98,2,3,DE-West
1220,2023-03-26,190,9,1,DE-North
1221,2023-10-09,182,11,3,DE-North
1222,2023-11-24,148,11,5,DE-West
1223,2023-10-31,23,7,7,DE-West
1224,2023-04-27,105,14,6,DE-West
1225,2023-08-09,163,6,2,DE-South
1226,2023-06-03,67,4,6,DE-South
1227,2023-06-02,290,6,3,DE-West
1228,2023-01-12,289,3,8,DE-West
1229,2023-05-13,46,6,7,DE-West
1230,2023-10-31,81,3,5,DE-West
1231,2023-10-20,147,1,3,DE-North
1232,2023-10-27,222,18,5,DE-South
1233,2023-08-16,15,4,7,DE-West
1234,2023-09-28,121,6,4,DE-South
1235,2023-02-12,78,17,4,DE-South
1236,2023-12-09,295,18,2,DE-North
1237,2023-11-22,241,6,8,DE-West
1238,2023-10-29,18,2,3,DE-South
1239,2023-12-30,256,12,4,DE-North
1240,2023-01-21,277,12,6,DE-West
1241,2023-04-17,27,4,7,DE-West
1242,2023-12-02,2,16,1,DE-South
1243,2023-10-30,295,10,7,DE-North
1244,2023-04-27,239,10,6,DE-North
1245,2023-05-04,13,7,4,DE-North
1246,2023-10-08,184,14,4,DE-North
1247,2023-10-19,194,7,3,DE-West
1248,2023-07-22,56,12,5,DE-South
1249,2023-02-20,230,11,1,DE-South
1250,2023-09-28,28,17,1,DE-North
1251,2023-11-20,71,11,5,DE-North
1252,2023-10-04,210,3,3,DE-North
1253,2023-05-21,184,19,4,DE-South
1254,2023-10-02,41,4,5,DE-West
1255,2023-10-17,260,8,7,DE-West
1256,2023-11-30,84,14,7,DE-North
1257,2023-02-21,46,14,7,DE-West
1258,2023-01-27,159,16,1,DE-West
1259,2023-06-06,7,15,1,DE-South
1260,2023-08-27,136,12,7,DE-North
1261,2023-06-05,183,16,7,DE-West
1262,2023-10-18,197,19,7,DE-North
1263,2023-05-16,172,5,4,DE-North
1264,2023-05-24,276,12,4,DE-West
1265,2023-04-16,78,5,2,DE-South
1266,2023-06-07,178,10,6,DE-West
1267,2023-05-26,27,17,5,DE-South
1268,2023-01-02,120,15,4,DE-West
1269,2023-03-18,281,8,2,DE-North
1270,2023-05-12,196,8,3,DE-South
1271,2023-03-31,277,8,7,DE-South
1272,2023-12-11,18,10,1,DE-North
1273,2023-12-16,295,13,5,DE-West
1274,2023-09-20,271,16,6,DE-South
1275,2023-12-17,53,9,3,DE-West
1276,2023-04-18,294,16,5,DE-West
1277,2023-03-15,52,10,5,DE-West
1278,2023-02-08,216,3,4,DE-North
1279,2023-06-08,72,14,2,DE-West
1280,2023-03-12,28,13,5,DE-North
1281,2023-11-08,252,4,6,DE-South
1282,2023-08-29,35,4,3,DE-West
1283,2023-10-25,201,6,6,DE-South
1284,2023-02-05,249,19,5,DE-West
1285,2023-03-25,99,11,8,DE-South
1286,2023-09-20,140,8,6,DE-North
1287,2023-11-06,83,14,6,DE-South
1288,2023-06-21,48,8,7,DE-South
1289,2023-06-22,278,14,8,DE-West
1290,2023-12-28,248,7,2,DE-West
1291,2023-02-16,177,18,8,DE-West
1292,2023-05-21,52,12,1,DE-West
1293,2023-04-28,79,14,8,DE-North
1294,2023-10-04,64,15,5,DE-South
1295,2023-08-02,8,18,3,DE-South
1296,2023-08-08,214,12,7,DE-North
1297,2023-01-26,25,10,7,DE-South
1298,2023-01-09,256,12,1,DE-West
1299,2023-09-28,243,8,6,DE-West
1300,2023-01-10,198,6,1,DE-West
1301,2023-05-01,94,19,4,DE-South
1302,2023-05-05,207,1,4,DE-North
1303,2023-06-19,15,13,5,DE-North
1304,2023-03-13,178,16,7,DE-South
1305,2023-06-01,75,18,3,DE-North
1306,2023-07-27,104,12,8,DE-North
1307,2023-02-18,294,5,4,DE-West
1308,2023-06-03,168,13,6,DE-South
1309,2023-12-13,115,8,2,DE-North
1310,2023-10-20,39,6,2,DE-South
1311,2023-03-09,273,3,8,DE-West
1312,2023-02-19,135,4,6,DE-West
1313,2023-06-01,232,12,8,DE-North
1314,2023-01-19,39,13,8,DE-South
1315,2023-04-10,291,2,1,DE-South
1316,2023-03-01,47,19,6,DE-West
1317,2023-06-16,36,4,1,DE-West
1318,2023-07-21,95,13,1,DE-West
1319,2023-12-11,13,19,2,DE-North
1320,2023-05-26,146,8,8,DE-South
1321,2023-06-13,65,8,8,DE-North
1322,2023-08-30,228,16,4,DE-South
1323,2023-03-10,242,11,6,DE-West
1324,2023-06-24,8,18,4,DE-North
1325,2023-02-18,43,4,5,DE-North
1326,2023-04-18,244,1,3,DE-North
1327,2023-08-14,181,1,2,DE-West
1328,2023-06-10,85,14,7,DE-North
1329,2023-04-29,155,4,1,DE-North
1330,2023-05-29,275,11,3,DE-West
1331,2023-05-30,23,18,1,DE-South
1332,2023-10-20,115,16,3,DE-North
1333,2023-05-23,299,17,3,DE-West
1334,2023-06-09,99,2,4,DE-North
1335,2023-01-11,104,4,7,DE-North
1336,2023-05-18,51,3,5,DE-South
1337,2023-03-19,112,15,5,DE-West
1338,2023-03-18,244,2,1,DE-South
1339,2023-09-11,169,19,2,DE-South
1340,2023-09-15,72,9,5,DE-West
1341,2023-11-16,139,10,2,DE-South
1342,2023-10-18,231,19,1,DE-North
1343,2023-09-20,239,5,2,DE-West
1344,2023-03-26,253,14,3,DE-West
1345,2023-05-26,49,10,3,DE-North
1346,2023-11-19,72,16,1,DE-North
1347,2023-02-11,263,6,2,DE-North
1348,2023-05-05,222,8,8,DE-South
1349,2023-06-16,77,2,8,DE-South
1350,2023-08-29,62,18,8,DE-South
1351,2023-10-07,157,8,7,DE-South
1352,2023-07-07,294,5,7,DE-South
1353,2023-10-29,125,17,2,DE-South
1354,2023-01-19,229,16,1,DE-West
1355,2023-03-09,161,5,7,DE-West
1356,2023-08-06,29,17,5,DE-West
1357,2023-04-12,114,4,4,DE-West
1358,2023-02-11,79,1,8,DE-West
1359,2023-10-15,23,6,5,DE-West
1360,2023-06-16,106,1,6,DE-South
1361,2023-04-19,131,4,4,DE-West
1362,2023-02-05,173,2,2,DE-North
1363,2023-08-20,264,13,4,DE-West
1364,2023-08-17,285,14,7,DE-North
1365,2023-12-19,2,17,4,DE-North
1366,2023-06-13,233,11,2,DE-West
1367,2023-03-14,251,3,3,DE-South
1368,2023-05-16,108,7,4,DE-South
1369,2023-12-19,276,10,7,DE-North
1370,2023-03-11,180,11,7,DE-South
1371,2023-07-15,213,10,8,DE-North
1372,2023-09-26,293,8,1,DE-South
1373,2023-02-18,72,5,5,DE-South
1374,2023-11-12,283,2,2,DE-South
1375,2023-05-10,175,15,2,DE-South
1376,2023-01-05,123,16,4,DE-West
