order_id,order_date,product_id,quantity,warehouse_id,customer_region,category,price,cost,city,capacity,shipment_id,supplier_id,ship_date,expected_delivery_date,delivery_date,delay,supplier_name,country,lead_time_days,revenue
172,2023-01-15,112,2,3,DE-North,Home,117,205,Munich,11882,172,2,2023-01-18,2023-01-20,2023-01-23,3,Supplier_2,Germany,10,234
173,2023-04-21,206,9,5,DE-North,Electronics,219,259,Hamburg,8086,173,20,2023-04-25,2023-04-30,2023-04-29,-1,Supplier_20,Germany,13,1971
174,2023-06-06,131,6,5,DE-South,Industrial,207,189,Hamburg,8086,174,3,2023-06-09,2023-06-12,2023-06-12,0,Supplier_3,Netherlands,10,1242
175,2023-10-16,110,1,5,DE-South,Home,218,200,Hamburg,8086,175,6,2023-10-18,2023-10-24,2023-10-22,-2,Supplier_6,Poland,12,218
176,2023-08-19,67,3,8,DE-North,Industrial,418,296,Munich,10750,176,2,2023-08-21,2023-08-30,2023-09-01,2,Supplier_2,Germany,10,1254
177,2023-06-06,86,10,8,DE-North,Home,210,292,Munich,10750,177,23,2023-06-10,2023-06-17,2023-06-15,-2,Supplier_23,Poland,3,2100
178,2023-02-07,275,5,8,DE-North,Electronics,169,266,Munich,10750,178,8,2023-02-09,2023-02-11,2023-02-09,-2,Supplier_8,Czechia,2,845
179,2023-04-07,227,12,5,DE-North,Electronics,403,117,Hamburg,8086,179,20,2023-04-08,2023-04-13,2023-04-14,1,Supplier_20,Germany,13,4836
180,2023-10-16,10,1,5,DE-North,Automotive,247,105,Hamburg,8086,180,24,2023-10-19,2023-10-22,2023-10-23,1,Supplier_24,Poland,14,247
181,2023-09-11,288,9,4,DE-West,Electronics,445,145,Hamburg,6906,181,8,2023-09-13,2023-09-19,2023-09-23,4,Supplier_8,Czechia,2,4005
182,2023-07-15,112,13,1,DE-West,Home,117,205,Hamburg,12673,182,3,2023-07-16,2023-07-18,2023-07-18,0,Supplier_3,Netherlands,10,1521
183,2023-03-27,24,19,6,DE-West,Industrial,147,269,Frankfurt,18503,183,17,2023-03-31,2023-04-03,2023-04-07,4,Supplier_17,Poland,9,2793
184,2023-11-18,291,7,2,DE-North,Electronics,171,259,Hamburg,11949,184,11,2023-11-20,2023-11-22,2023-11-23,1,Supplier_11,Poland,2,1197
185,2023-01-10,168,16,1,DE-South,Home,230,168,Hamburg,12673,185,3,2023-01-12,2023-01-14,2023-01-17,3,Supplier_3,Netherlands,10,3680
186,2023-01-05,109,8,4,DE-South,Automotive,494,128,Hamburg,6906,186,26,2023-01-08,2023-01-16,2023-01-18,2,Supplier_26,Poland,12,3952
187,2023-05-03,190,19,7,DE-North,Automotive,337,27,Berlin,13152,187,12,2023-05-05,2023-05-09,2023-05-09,0,Supplier_12,Netherlands,9,6403
188,2023-11-26,196,7,7,DE-West,Automotive,204,197,Berlin,13152,188,14,2023-11-29,2023-12-07,2023-12-10,3,Supplier_14,Germany,4,1428
189,2023-12-19,33,4,5,DE-South,Industrial,375,276,Hamburg,8086,189,29,2023-12-23,2024-01-01,2024-01-02,1,Supplier_29,Czechia,8,1500
190,2023-04-28,205,10,7,DE-North,Industrial,88,239,Berlin,13152,190,1,2023-05-01,2023-05-06,2023-05-05,-1,Supplier_1,Czechia,11,880
191,2023-10-21,182,1,4,DE-West,Home,272,20,Hamburg,6906,191,12,2023-10-25,2023-10-29,2023-11-01,3,Supplier_12,Netherlands,9,272
192,2023-06-08,147,17,6,DE-West,Home,366,221,Frankfurt,18503,192,30,2023-06-10,2023-06-12,2023-06-13,1,Supplier_30,Germany,4,6222
193,2023-10-30,268,13,6,DE-West,Industrial,318,211,Frankfurt,18503,193,18,2023-10-31,2023-11-03,2023-11-05,2,Supplier_18,Germany,7,4134
194,2023-08-16,11,19,4,DE-West,Home,465,204,Hamburg,6906,194,24,2023-08-20,2023-08-25,2023-08-26,1,Supplier_24,Poland,14,8835
195,2023-12-31,70,13,7,DE-West,Automotive,353,211,Berlin,13152,195,4,2024-01-02,2024-01-05,2024-01-05,0,Supplier_4,Poland,7,4589
196,2023-08-04,256,9,1,DE-West,Home,152,287,Hamburg,12673,196,30,2023-08-08,2023-08-16,2023-08-19,3,Supplier_30,Germany,4,1368
197,2023-07-03,219,5,2,DE-West,Industrial,69,165,Hamburg,11949,197,29,2023-07-05,2023-07-08,2023-07-12,4,Supplier_29,Czechia,8,345
198,2023-01-15,297,1,3,DE-West,Automotive,167,27,Munich,11882,198,25,2023-01-17,2023-01-24,2023-01-23,-1,Supplier_25,Germany,11,167
199,2023-06-06,259,2,3,DE-West,Industrial,414,241,Munich,11882,199,23,2023-06-07,2023-06-13,2023-06-16,3,Supplier_23,Poland,3,828
200,2023-05-16,3,11,6,DE-West,Electronics,452,211,Frankfurt,18503,200,3,2023-05-19,2023-05-21,2023-05-21,0,Supplier_3,Netherlands,10,4972
201,2023-09-18,84,4,2,DE-North,Industrial,103,298,Hamburg,11949,201,30,2023-09-19,2023-09-22,2023-09-21,-1,Supplier_30,Germany,4,412
202,2023-06-06,156,9,5,DE-South,Automotive,269,77,Hamburg,8086,202,17,2023-06-10,2023-06-12,2023-06-15,3,Supplier_17,Poland,9,2421
203,2023-02-16,151,5,4,DE-North,Home,84,192,Hamburg,6906,203,13,2023-02-17,2023-02-21,2023-02-20,-1,Supplier_13,Poland,2,420
204,2023-11-20,176,5,7,DE-South,Automotive,210,166,Berlin,13152,204,17,2023-11-22,2023-11-30,2023-12-02,2,Supplier_17,Poland,9,1050
205,2023-11-28,195,8,5,DE-North,Home,176,205,Hamburg,8086,205,30,2023-11-30,2023-12-07,2023-12-10,3,Supplier_30,Germany,4,1408
206,2023-06-22,107,2,6,DE-South,Automotive,212,76,Frankfurt,18503,206,17,2023-06-23,2023-07-02,2023-06-30,-2,Supplier_17,Poland,9,424
207,2023-05-10,134,7,8,DE-South,Electronics,414,24,Munich,10750,207,26,2023-05-14,2023-05-21,2023-05-23,2,Supplier_26,Poland,12,2898
208,2023-04-05,276,17,4,DE-South,Industrial,368,125,Hamburg,6906,208,19,2023-04-08,2023-04-17,2023-04-21,4,Supplier_19,Germany,11,6256
209,2023-04-25,155,11,3,DE-North,Electronics,221,145,Munich,11882,209,5,2023-04-28,2023-05-07,2023-05-05,-2,Supplier_5,Germany,9,2431
210,2023-08-31,277,15,8,DE-South,Electronics,324,70,Munich,10750,210,8,2023-09-02,2023-09-11,2023-09-14,3,Supplier_8,Czechia,2,4860
211,2023-10-19,236,3,6,DE-West,Industrial,112,184,Frankfurt,18503,211,24,2023-10-22,2023-10-26,2023-10-24,-2,Supplier_24,Poland,14,336
212,2023-10-09,240,13,6,DE-South,Industrial,363,104,Frankfurt,18503,212,2,2023-10-12,2023-10-15,2023-10-19,4,Supplier_2,Germany,10,4719
213,2023-10-26,13,18,2,DE-North,Home,373,88,Hamburg,11949,213,25,2023-10-30,2023-11-08,2023-11-12,4,Supplier_25,Germany,11,6714
214,2023-10-10,35,3,1,DE-North,Automotive,308,35,Hamburg,12673,214,9,2023-10-13,2023-10-20,2023-10-23,3,Supplier_9,Germany,11,924
215,2023-03-10,47,2,6,DE-West,Industrial,466,84,Frankfurt,18503,215,7,2023-03-11,2023-03-13,2023-03-15,2,Supplier_7,Czechia,14,932
216,2023-05-28,214,5,1,DE-South,Home,365,261,Hamburg,12673,216,16,2023-06-01,2023-06-07,2023-06-08,1,Supplier_16,Germany,5,1825
217,2023-01-11,146,5,2,DE-North,Home,497,110,Hamburg,11949,217,12,2023-01-12,2023-01-17,2023-01-19,2,Supplier_12,Netherlands,9,2485
218,2023-09-11,159,13,6,DE-South,Electronics,422,209,Frankfurt,18503,218,26,2023-09-13,2023-09-21,2023-09-21,0,Supplier_26,Poland,12,5486
219,2023-11-26,125,8,8,DE-West,Electronics,225,272,Munich,10750,219,21,2023-11-30,2023-12-04,2023-12-04,0,Supplier_21,Netherlands,8,1800
220,2023-12-26,110,16,7,DE-West,Home,218,200,Berlin,13152,220,5,2023-12-29,2024-01-07,2024-01-07,0,Supplier_5,Germany,9,3488
221,2023-02-07,37,18,6,DE-North,Industrial,301,266,Frankfurt,18503,221,24,2023-02-11,2023-02-19,2023-02-23,4,Supplier_24,Poland,14,5418
222,2023-05-14,277,16,8,DE-South,Electronics,324,70,Munich,10750,222,24,2023-05-16,2023-05-24,2023-05-24,0,Supplier_24,Poland,14,5184
223,2023-07-19,14,1,8,DE-West,Home,488,66,Munich,10750,223,21,2023-07-20,2023-07-29,2023-07-27,-2,Supplier_21,Netherlands,8,488
224,2023-01-23,232,8,3,DE-West,Industrial,391,152,Munich,11882,224,22,2023-01-25,2023-01-29,2023-01-27,-2,Supplier_22,Poland,9,3128
225,2023-10-30,124,2,4,DE-North,Home,82,93,Hamburg,6906,225,6,2023-11-03,2023-11-09,2023-11-11,2,Supplier_6,Poland,12,164
226,2023-12-12,279,5,8,DE-West,Electronics,107,152,Munich,10750,226,22,2023-12-13,2023-12-16,2023-12-15,-1,Supplier_22,Poland,9,535
227,2023-10-29,111,15,7,DE-North,Industrial,210,61,Berlin,13152,227,21,2023-10-30,2023-11-08,2023-11-07,-1,Supplier_21,Netherlands,8,3150
228,2023-12-29,124,14,1,DE-West,Home,82,93,Hamburg,12673,228,25,2024-01-02,2024-01-06,2024-01-09,3,Supplier_25,Germany,11,1148
229,2023-08-06,30,3,3,DE-West,Industrial,250,269,Munich,11882,229,30,2023-08-08,2023-08-12,2023-08-10,-2,Supplier_30,Germany,4,750
230,2023-05-21,115,7,7,DE-North,Home,326,152,Berlin,13152,230,17,2023-05-24,2023-05-29,2023-05-30,1,Supplier_17,Poland,9,2282
231,2023-04-14,90,4,6,DE-North,Automotive,162,206,Frankfurt,18503,231,15,2023-04-16,2023-04-22,2023-04-20,-2,Supplier_15,Poland,14,648
232,2023-07-29,212,11,2,DE-South,Home,457,216,Hamburg,11949,232,10,2023-08-01,2023-08-07,2023-08-08,1,Supplier_10,Germany,5,5027
233,2023-04-21,38,12,5,DE-West,Electronics,492,277,Hamburg,8086,233,3,2023-04-23,2023-04-25,2023-04-24,-1,Supplier_3,Netherlands,10,5904
234,2023-04-14,83,15,3,DE-South,Electronics,201,32,Munich,11882,234,7,2023-04-18,2023-04-24,2023-04-22,-2,Supplier_7,Czechia,14,3015
235,2023-11-12,27,6,3,DE-South,Automotive,289,119,Munich,11882,235,29,2023-11-14,2023-11-21,2023-11-25,4,Supplier_29,Czechia,8,1734
236,2023-06-20,217,1,5,DE-North,Industrial,85,138,Hamburg,8086,236,25,2023-06-22,2023-06-27,2023-06-30,3,Supplier_25,Germany,11,85
237,2023-12-22,215,18,6,DE-West,Home,440,270,Frankfurt,18503,237,2,2023-12-26,2024-01-02,2024-01-04,2,Supplier_2,Germany,10,7920
238,2023-11-20,221,14,3,DE-North,Home,313,258,Munich,11882,238,13,2023-11-24,2023-11-30,2023-11-30,0,Supplier_13,Poland,2,4382
239,2023-05-13,15,7,1,DE-West,Industrial,252,113,Hamburg,12673,239,27,2023-05-14,2023-05-16,2023-05-15,-1,Supplier_27,Poland,9,1764
240,2023-10-20,259,10,6,DE-North,Industrial,414,241,Frankfurt,18503,240,29,2023-10-22,2023-10-27,2023-10-25,-2,Supplier_29,Czechia,8,4140
241,2023-11-24,266,9,8,DE-West,Automotive,357,94,Munich,10750,241,14,2023-11-28,2023-12-02,2023-11-30,-2,Supplier_14,Germany,4,3213
242,2023-05-07,120,2,1,DE-South,Electronics,184,165,Hamburg,12673,242,4,2023-05-11,2023-05-20,2023-05-20,0,Supplier_4,Poland,7,368
243,2023-04-16,128,8,1,DE-West,Electronics,424,193,Hamburg,12673,243,8,2023-04-17,2023-04-20,2023-04-19,-1,Supplier_8,Czechia,2,3392
244,2023-04-02,211,1,3,DE-West,Home,458,275,Munich,11882,244,5,2023-04-06,2023-04-10,2023-04-12,2,Supplier_5,Germany,9,458
245,2023-10-14,11,2,8,DE-North,Home,465,204,Munich,10750,245,12,2023-10-15,2023-10-17,2023-10-21,4,Supplier_12,Netherlands,9,930
246,2023-02-20,176,7,6,DE-West,Automotive,210,166,Frankfurt,18503,246,27,2023-02-24,2023-03-01,2023-03-03,2,Supplier_27,Poland,9,1470
247,2023-01-29,133,16,8,DE-West,Electronics,279,213,Munich,10750,247,24,2023-01-30,2023-02-03,2023-02-05,2,Supplier_24,Poland,14,4464
248,2023-10-23,14,4,3,DE-West,Home,488,66,Munich,11882,248,12,2023-10-25,2023-11-03,2023-11-02,-1,Supplier_12,Netherlands,9,1952
249,2023-10-24,50,17,3,DE-West,Automotive,88,63,Munich,11882,249,11,2023-10-28,2023-10-30,2023-11-02,3,Supplier_11,Poland,2,1496
250,2023-08-02,72,4,6,DE-South,Automotive,189,196,Frankfurt,18503,250,2,2023-08-06,2023-08-13,2023-08-15,2,Supplier_2,Germany,10,756
251,2023-09-24,69,3,6,DE-North,Industrial,434,183,Frankfurt,18503,251,28,2023-09-26,2023-10-04,2023-10-05,1,Supplier_28,Germany,4,1302
252,2023-09-14,16,9,6,DE-West,Electronics,233,257,Frankfurt,18503,252,24,2023-09-16,2023-09-20,2023-09-18,-2,Supplier_24,Poland,14,2097
253,2023-10-29,56,15,7,DE-North,Industrial,483,234,Berlin,13152,253,22,2023-10-31,2023-11-08,2023-11-09,1,Supplier_22,Poland,9,7245
254,2023-04-11,105,3,6,DE-South,Automotive,243,170,Frankfurt,18503,254,5,2023-04-12,2023-04-15,2023-04-14,-1,Supplier_5,Germany,9,729
255,2023-12-12,132,12,2,DE-South,Electronics,87,141,Hamburg,11949,255,13,2023-12-16,2023-12-23,2023-12-25,2,Supplier_13,Poland,2,1044
256,2023-04-20,48,15,6,DE-West,Home,473,187,Frankfurt,18503,256,18,2023-04-24,2023-04-28,2023-04-30,2,Supplier_18,Germany,7,7095
257,2023-07-01,248,8,5,DE-North,Electronics,103,114,Hamburg,8086,257,23,2023-07-04,2023-07-08,2023-07-10,2,Supplier_23,Poland,3,824
258,2023-11-09,273,12,6,DE-North,Industrial,196,185,Frankfurt,18503,258,17,2023-11-12,2023-11-16,2023-11-16,0,Supplier_17,Poland,9,2352
259,2023-01-01,111,13,3,DE-North,Industrial,210,61,Munich,11882,259,30,2023-01-05,2023-01-07,2023-01-07,0,Supplier_30,Germany,4,2730
260,2023-11-15,38,15,5,DE-South,Electronics,492,277,Hamburg,8086,260,6,2023-11-16,2023-11-21,2023-11-24,3,Supplier_6,Poland,12,7380
261,2023-02-24,240,11,7,DE-South,Industrial,363,104,Berlin,13152,261,19,2023-02-25,2023-03-03,2023-03-05,2,Supplier_19,Germany,11,3993
262,2023-05-29,121,17,4,DE-West,Industrial,244,258,Hamburg,6906,262,22,2023-06-01,2023-06-03,2023-06-01,-2,Supplier_22,Poland,9,4148
263,2023-11-05,48,12,1,DE-North,Home,473,187,Hamburg,12673,263,17,2023-11-08,2023-11-15,2023-11-15,0,Supplier_17,Poland,9,5676
264,2023-05-17,10,18,2,DE-North,Automotive,247,105,Hamburg,11949,264,17,2023-05-20,2023-05-28,2023-05-31,3,Supplier_17,Poland,9,4446
265,2023-07-21,233,16,5,DE-South,Industrial,100,278,Hamburg,8086,265,18,2023-07-24,2023-07-30,2023-07-29,-1,Supplier_18,Germany,7,1600
266,2023-11-09,36,3,7,DE-West,Electronics,197,299,Berlin,13152,266,26,2023-11-12,2023-11-20,2023-11-22,2,Supplier_26,Poland,12,591
267,2023-04-27,4,9,1,DE-West,Home,175,88,Hamburg,12673,267,15,2023-04-29,2023-05-06,2023-05-04,-2,Supplier_15,Poland,14,1575
268,2023-06-03,44,7,8,DE-West,Industrial,401,198,Munich,10750,268,23,2023-06-07,2023-06-13,2023-06-13,0,Supplier_23,Poland,3,2807
269,2023-10-18,56,19,2,DE-South,Industrial,483,234,Hamburg,11949,269,28,2023-10-22,2023-10-26,2023-10-30,4,Supplier_28,Germany,4,9177
270,2023-03-04,42,5,6,DE-North,Home,196,182,Frankfurt,18503,270,30,2023-03-07,2023-03-14,2023-03-13,-1,Supplier_30,Germany,4,980
271,2023-09-01,255,19,8,DE-West,Electronics,54,278,Munich,10750,271,28,2023-09-05,2023-09-08,2023-09-12,4,Supplier_28,Germany,4,1026
272,2023-01-25,228,10,7,DE-West,Automotive,371,124,Berlin,13152,272,20,2023-01-29,2023-02-04,2023-02-04,0,Supplier_20,Germany,13,3710
273,2023-03-31,114,12,1,DE-North,Automotive,447,141,Hamburg,12673,273,4,2023-04-02,2023-04-09,2023-04-12,3,Supplier_4,Poland,7,5364
274,2023-03-16,237,8,7,DE-West,Automotive,239,221,Berlin,13152,274,4,2023-03-18,2023-03-27,2023-03-30,3,Supplier_4,Poland,7,1912
275,2023-10-21,174,3,3,DE-South,Industrial,302,183,Munich,11882,275,5,2023-10-22,2023-10-29,2023-10-28,-1,Supplier_5,Germany,9,906
276,2023-07-29,255,19,3,DE-West,Electronics,54,278,Munich,11882,276,15,2023-07-30,2023-08-05,2023-08-07,2,Supplier_15,Poland,14,1026
277,2023-12-13,277,11,6,DE-North,Electronics,324,70,Frankfurt,18503,277,2,2023-12-16,2023-12-20,2023-12-18,-2,Supplier_2,Germany,10,3564
278,2023-01-17,69,8,1,DE-South,Industrial,434,183,Hamburg,12673,278,11,2023-01-18,2023-01-27,2023-01-31,4,Supplier_11,Poland,2,3472
279,2023-05-08,230,13,6,DE-West,Electronics,264,25,Frankfurt,18503,279,23,2023-05-11,2023-05-14,2023-05-15,1,Supplier_23,Poland,3,3432
280,2023-12-30,67,10,6,DE-North,Industrial,418,296,Frankfurt,18503,280,3,2023-12-31,2024-01-08,2024-01-08,0,Supplier_3,Netherlands,10,4180
281,2023-09-08,36,18,2,DE-North,Electronics,197,299,Hamburg,11949,281,11,2023-09-12,2023-09-16,2023-09-20,4,Supplier_11,Poland,2,3546
282,2023-06-28,159,12,1,DE-North,Electronics,422,209,Hamburg,12673,282,3,2023-07-02,2023-07-10,2023-07-08,-2,Supplier_3,Netherlands,10,5064
283,2023-07-01,149,7,4,DE-North,Electronics,196,58,Hamburg,6906,283,11,2023-07-02,2023-07-08,2023-07-09,1,Supplier_11,Poland,2,1372
284,2023-06-01,27,11,6,DE-West,Automotive,289,119,Frankfurt,18503,284,29,2023-06-05,2023-06-12,2023-06-14,2,Supplier_29,Czechia,8,3179
285,2023-01-25,72,10,2,DE-West,Automotive,189,196,Hamburg,11949,285,2,2023-01-29,2023-02-07,2023-02-10,3,Supplier_2,Germany,10,1890
286,2023-06-29,248,3,2,DE-South,Electronics,103,114,Hamburg,11949,286,22,2023-07-02,2023-07-04,2023-07-03,-1,Supplier_22,Poland,9,309
287,2023-07-17,101,7,1,DE-South,Home,451,88,Hamburg,12673,287,20,2023-07-21,2023-07-29,2023-07-31,2,Supplier_20,Germany,13,3157
288,2023-12-10,190,4,5,DE-North,Automotive,337,27,Hamburg,8086,288,20,2023-12-11,2023-12-18,2023-12-16,-2,Supplier_20,Germany,13,1348
289,2023-06-10,96,8,7,DE-North,Automotive,276,284,Berlin,13152,289,15,2023-06-14,2023-06-22,2023-06-20,-2,Supplier_15,Poland,14,2208
290,2023-06-26,282,8,6,DE-South,Industrial,278,292,Frankfurt,18503,290,8,2023-06-29,2023-07-08,2023-07-08,0,Supplier_8,Czechia,2,2224
291,2023-10-12,278,6,6,DE-West,Automotive,141,100,Frankfurt,18503,291,28,2023-10-13,2023-10-21,2023-10-24,3,Supplier_28,Germany,4,846
292,2023-03-04,17,13,1,DE-West,Industrial,172,223,Hamburg,12673,292,2,2023-03-07,2023-03-13,2023-03-14,1,Supplier_2,Germany,10,2236
293,2023-05-30,263,12,5,DE-West,Electronics,404,226,Hamburg,8086,293,23,2023-06-03,2023-06-05,2023-06-06,1,Supplier_23,Poland,3,4848
294,2023-06-03,107,3,2,DE-North,Automotive,212,76,Hamburg,11949,294,18,2023-06-07,2023-06-16,2023-06-16,0,Supplier_18,Germany,7,636
295,2023-06-05,68,6,8,DE-South,Electronics,51,268,Munich,10750,295,22,2023-06-09,2023-06-14,2023-06-17,3,Supplier_22,Poland,9,306
296,2023-02-18,128,19,7,DE-South,Electronics,424,193,Berlin,13152,296,29,2023-02-20,2023-02-23,2023-02-25,2,Supplier_29,Czechia,8,8056
297,2023-12-03,293,11,3,DE-South,Electronics,288,268,Munich,11882,297,21,2023-12-06,2023-12-13,2023-12-14,1,Supplier_21,Netherlands,8,3168
298,2023-03-25,294,4,6,DE-West,Automotive,339,170,Frankfurt,18503,298,8,2023-03-26,2023-04-03,2023-04-07,4,Supplier_8,Czechia,2,1356
299,2023-12-27,96,15,3,DE-South,Automotive,276,284,Munich,11882,299,22,2023-12-31,2024-01-08,2024-01-11,3,Supplier_22,Poland,9,4140
300,2023-06-26,1,2,7,DE-South,Home,274,291,Berlin,13152,300,12,2023-06-28,2023-07-03,2023-07-07,4,Supplier_12,Netherlands,9,548
301,2023-05-28,298,15,6,DE-West,Home,97,203,Frankfurt,18503,301,23,2023-05-30,2023-06-08,2023-06-10,2,Supplier_23,Poland,3,1455
302,2023-04-28,180,17,7,DE-North,Home,67,33,Berlin,13152,302,6,2023-05-01,2023-05-10,2023-05-09,-1,Supplier_6,Poland,12,1139
303,2023-12-08,181,2,1,DE-North,Electronics,330,162,Hamburg,12673,303,24,2023-12-12,2023-12-16,2023-12-14,-2,Supplier_24,Poland,14,660
304,2023-03-04,235,7,6,DE-West,Industrial,235,72,Frankfurt,18503,304,2,2023-03-07,2023-03-13,2023-03-12,-1,Supplier_2,Germany,10,1645
305,2023-07-08,8,16,5,DE-South,Electronics,267,173,Hamburg,8086,305,12,2023-07-12,2023-07-21,2023-07-21,0,Supplier_12,Netherlands,9,4272
306,2023-12-26,27,5,6,DE-North,Automotive,289,119,Frankfurt,18503,306,23,2023-12-30,2024-01-04,2024-01-05,1,Supplier_23,Poland,3,1445
307,2023-02-18,146,16,1,DE-North,Home,497,110,Hamburg,12673,307,21,2023-02-22,2023-02-25,2023-02-24,-1,Supplier_21,Netherlands,8,7952
308,2023-11-23,91,19,7,DE-North,Industrial,469,38,Berlin,13152,308,30,2023-11-25,2023-11-27,2023-12-01,4,Supplier_30,Germany,4,8911
309,2023-09-14,272,2,4,DE-West,Industrial,207,268,Hamburg,6906,309,12,2023-09-17,2023-09-19,2023-09-17,-2,Supplier_12,Netherlands,9,414
310,2023-08-12,5,15,1,DE-North,Home,179,297,Hamburg,12673,310,13,2023-08-15,2023-08-19,2023-08-20,1,Supplier_13,Poland,2,2685
311,2023-05-21,82,4,1,DE-South,Industrial,453,202,Hamburg,12673,311,9,2023-05-24,2023-06-02,2023-06-04,2,Supplier_9,Germany,11,1812
312,2023-08-03,219,2,8,DE-West,Industrial,69,165,Munich,10750,312,15,2023-08-04,2023-08-12,2023-08-13,1,Supplier_15,Poland,14,138
313,2023-07-30,118,10,8,DE-West,Automotive,433,240,Munich,10750,313,11,2023-07-31,2023-08-04,2023-08-07,3,Supplier_11,Poland,2,4330
314,2023-11-14,81,5,1,DE-North,Home,180,287,Hamburg,12673,314,9,2023-11-16,2023-11-22,2023-11-20,-2,Supplier_9,Germany,11,900
315,2023-02-01,70,18,1,DE-South,Automotive,353,211,Hamburg,12673,315,24,2023-02-03,2023-02-11,2023-02-12,1,Supplier_24,Poland,14,6354
316,2023-06-07,115,4,5,DE-West,Home,326,152,Hamburg,8086,316,8,2023-06-09,2023-06-14,2023-06-13,-1,Supplier_8,Czechia,2,1304
317,2023-10-12,263,1,6,DE-North,Electronics,404,226,Frankfurt,18503,317,30,2023-10-15,2023-10-21,2023-10-21,0,Supplier_30,Germany,4,404
318,2023-11-01,142,18,5,DE-South,Electronics,335,271,Hamburg,8086,318,20,2023-11-04,2023-11-06,2023-11-05,-1,Supplier_20,Germany,13,6030
319,2023-10-13,207,6,5,DE-South,Industrial,296,65,Hamburg,8086,319,28,2023-10-17,2023-10-26,2023-10-29,3,Supplier_28,Germany,4,1776
320,2023-05-24,111,14,4,DE-West,Industrial,210,61,Hamburg,6906,320,24,2023-05-27,2023-05-29,2023-05-30,1,Supplier_24,Poland,14,2940
321,2023-01-19,112,10,4,DE-North,Home,117,205,Hamburg,6906,321,18,2023-01-21,2023-01-28,2023-01-31,3,Supplier_18,Germany,7,1170
322,2023-01-18,43,18,6,DE-South,Automotive,197,52,Frankfurt,18503,322,11,2023-01-20,2023-01-25,2023-01-27,2,Supplier_11,Poland,2,3546
323,2023-09-14,285,9,6,DE-West,Automotive,328,281,Frankfurt,18503,323,5,2023-09-18,2023-09-24,2023-09-25,1,Supplier_5,Germany,9,2952
324,2023-03-19,128,12,7,DE-West,Electronics,424,193,Berlin,13152,324,4,2023-03-20,2023-03-28,2023-04-01,4,Supplier_4,Poland,7,5088
325,2023-06-24,185,10,1,DE-West,Electronics,372,163,Hamburg,12673,325,21,2023-06-27,2023-07-01,2023-07-04,3,Supplier_21,Netherlands,8,3720
326,2023-07-13,229,19,5,DE-West,Electronics,337,118,Hamburg,8086,326,5,2023-07-16,2023-07-25,2023-07-29,4,Supplier_5,Germany,9,6403
327,2023-04-23,221,6,4,DE-West,Home,313,258,Hamburg,6906,327,21,2023-04-24,2023-05-03,2023-05-01,-2,Supplier_21,Netherlands,8,1878
328,2023-04-24,117,14,3,DE-South,Electronics,453,234,Munich,11882,328,7,2023-04-26,2023-05-01,2023-04-30,-1,Supplier_7,Czechia,14,6342
329,2023-08-10,70,8,1,DE-West,Automotive,353,211,Hamburg,12673,329,17,2023-08-12,2023-08-19,2023-08-18,-1,Supplier_17,Poland,9,2824
330,2023-06-15,70,14,7,DE-North,Automotive,353,211,Berlin,13152,330,29,2023-06-17,2023-06-21,2023-06-22,1,Supplier_29,Czechia,8,4942
331,2023-11-15,110,11,2,DE-North,Home,218,200,Hamburg,11949,331,18,2023-11-18,2023-11-26,2023-11-26,0,Supplier_18,Germany,7,2398
332,2023-05-12,132,16,5,DE-South,Electronics,87,141,Hamburg,8086,332,23,2023-05-13,2023-05-18,2023-05-19,1,Supplier_23,Poland,3,1392
333,2023-09-21,56,6,1,DE-West,Industrial,483,234,Hamburg,12673,333,1,2023-09-22,2023-09-26,2023-09-26,0,Supplier_1,Czechia,11,2898
334,2023-02-24,89,15,6,DE-West,Industrial,124,236,Frankfurt,18503,334,16,2023-02-26,2023-03-01,2023-03-05,4,Supplier_16,Germany,5,1860
335,2023-12-25,137,15,1,DE-South,Electronics,313,155,Hamburg,12673,335,9,2023-12-28,2023-12-30,2023-12-31,1,Supplier_9,Germany,11,4695
336,2023-05-11,131,14,2,DE-West,Industrial,207,189,Hamburg,11949,336,12,2023-05-12,2023-05-19,2023-05-18,-1,Supplier_12,Netherlands,9,2898
337,2023-10-15,218,12,6,DE-West,Electronics,222,84,Frankfurt,18503,337,19,2023-10-18,2023-10-23,2023-10-26,3,Supplier_19,Germany,11,2664
338,2023-09-23,176,2,3,DE-North,Automotive,210,166,Munich,11882,338,11,2023-09-27,2023-10-04,2023-10-04,0,Supplier_11,Poland,2,420
339,2023-06-11,171,8,4,DE-West,Industrial,237,222,Hamburg,6906,339,6,2023-06-13,2023-06-21,2023-06-25,4,Supplier_6,Poland,12,1896
340,2023-03-28,100,19,4,DE-South,Electronics,398,163,Hamburg,6906,340,4,2023-03-30,2023-04-07,2023-04-11,4,Supplier_4,Poland,7,7562
341,2023-02-24,129,14,2,DE-North,Industrial,71,160,Hamburg,11949,341,16,2023-02-28,2023-03-03,2023-03-01,-2,Supplier_16,Germany,5,994
342,2023-10-15,57,5,7,DE-South,Industrial,200,109,Berlin,13152,342,3,2023-10-16,2023-10-25,2023-10-28,3,Supplier_3,Netherlands,10,1000
