shipment_id,order_id,supplier_id,ship_date,expected_delivery_date,delivery_date
516,516,11,2023-04-15,2023-04-22,2023-04-25
517,517,8,2023-12-23,2023-12-31,2024-01-02
518,518,21,2023-01-15,2023-01-21,2023-01-23
519,519,3,2023-10-06,2023-10-13,2023-10-17
520,520,2,2023-04-14,2023-04-18,2023-04-20
521,521,18,2023-02-17,2023-02-24,2023-02-24
522,522,2,2023-11-05,2023-11-11,2023-11-12
523,523,26,2023-01-21,2023-01-26,2023-01-30
524,524,12,2023-11-28,2023-11-30,2023-11-28
525,525,5,2023-03-01,2023-03-06,2023-03-09
526,526,26,2023-11-11,2023-11-20,2023-11-21
527,527,4,2023-11-01,2023-11-03,2023-11-03
528,528,16,2023-01-13,2023-01-22,2023-01-25
529,529,14,2023-11-18,2023-11-25,2023-11-24
530,530,2,2023-03-25,2023-03-29,2023-03-27
531,531,21,2023-08-07,2023-08-11,2023-08-15
532,532,7,2023-12-09,2023-12-11,2023-12-13
533,533,21,2023-09-22,2023-09-24,2023-09-28
534,534,11,2023-06-02,2023-06-04,2023-06-03
535,535,24,2023-03-26,2023-03-28,2023-04-01
536,536,12,2023-08-06,2023-08-09,2023-08-12
537,537,22,2023-07-21,2023-07-27,2023-07-28
538,538,29,2023-07-20,2023-07-26,2023-07-24
539,539,25,2023-01-27,2023-01-31,2023-02-02
540,540,26,2023-04-02,2023-04-05,2023-04-03
541,541,5,2023-09-27,2023-09-29,2023-09-30
542,542,24,2023-05-24,2023-05-27,2023-05-27
543,543,16,2023-03-04,2023-03-06,2023-03-07
544,544,30,2024-01-02,2024-01-09,2024-01-09
545,545,22,2023-01-29,2023-02-04,2023-02-06
546,546,7,2023-02-18,2023-02-20,2023-02-21
547,547,28,2023-10-19,2023-10-26,2023-10-27
548,548,8,2023-09-25,2023-10-01,2023-10-05
549,549,4,2023-01-17,2023-01-19,2023-01-20
550,550,4,2023-07-22,2023-07-29,2023-07-30
551,551,27,2023-10-13,2023-10-21,2023-10-21
552,552,6,2023-03-31,2023-04-09,2023-04-09
553,553,2,2023-09-08,2023-09-12,2023-09-11
554,554,9,2023-09-30,2023-10-06,2023-10-10
555,555,28,2023-12-02,2023-12-09,2023-12-11
556,556,8,2023-05-01,2023-05-05,2023-05-07
557,557,18,2023-01-11,2023-01-14,2023-01-14
558,558,28,2023-05-19,2023-05-27,2023-05-26
559,559,12,2023-06-26,2023-07-05,2023-07-04
560,560,16,2023-11-27,2023-11-29,2023-11-30
561,561,30,2023-11-15,2023-11-18,2023-11-17
562,562,1,2023-08-04,2023-08-06,2023-08-08
563,563,26,2023-03-27,2023-04-02,2023-03-31
564,564,20,2023-08-14,2023-08-23,2023-08-23
565,565,30,2023-04-16,2023-04-25,2023-04-29
566,566,27,2023-10-02,2023-10-04,2023-10-05
567,567,4,2023-01-16,2023-01-23,2023-01-27
568,568,14,2023-06-10,2023-06-15,2023-06-14
569,569,18,2023-06-04,2023-06-09,2023-06-13
570,570,5,2023-04-19,2023-04-24,2023-04-24
571,571,28,2023-07-08,2023-07-12,2023-07-16
572,572,3,2023-10-31,2023-11-05,2023-11-05
573,573,19,2023-04-11,2023-04-13,2023-04-13
574,574,12,2023-05-12,2023-05-15,2023-05-17
575,575,26,2023-10-24,2023-10-28,2023-10-29
576,576,28,2023-06-21,2023-06-30,2023-06-28
577,577,19,2023-07-05,2023-07-11,2023-07-12
578,578,20,2023-12-31,2024-01-08,2024-01-11
579,579,11,2023-02-09,2023-02-13,2023-02-12
580,580,21,2023-01-18,2023-01-25,2023-01-28
581,581,20,2023-01-08,2023-01-17,2023-01-18
582,582,9,2023-12-18,2023-12-25,2023-12-27
583,583,20,2023-07-31,2023-08-03,2023-08-01
584,584,27,2023-06-12,2023-06-20,2023-06-24
585,585,23,2023-01-17,2023-01-22,2023-01-23
586,586,26,2023-04-21,2023-04-29,2023-04-28
587,587,27,2023-11-11,2023-11-14,2023-11-15
588,588,5,2023-08-16,2023-08-20,2023-08-24
589,589,10,2023-06-22,2023-06-26,2023-06-28
590,590,9,2023-02-04,2023-02-08,2023-02-12
591,591,25,2023-09-09,2023-09-12,2023-09-16
592,592,13,2023-09-07,2023-09-09,2023-09-13
593,593,29,2023-09-30,2023-10-02,2023-10-02
594,594,29,2023-05-25,2023-06-01,2023-06-03
595,595,8,2023-10-03,2023-10-08,2023-10-10
596,596,22,2023-04-10,2023-04-18,2023-04-20
597,597,13,2023-08-17,2023-08-24,2023-08-22
598,598,28,2023-02-11,2023-02-17,2023-02-20
599,599,27,2023-10-30,2023-11-02,2023-11-03
600,600,22,2023-01-30,2023-02-01,2023-01-31
601,601,28,2023-11-18,2023-11-23,2023-11-23
602,602,18,2023-09-03,2023-09-09,2023-09-13
603,603,23,2023-08-27,2023-09-01,2023-09-05
604,604,9,2023-07-08,2023-07-17,2023-07-17
605,605,9,2023-10-03,2023-10-08,2023-10-11
606,606,2,2023-08-26,2023-09-02,2023-08-31
607,607,25,2023-08-30,2023-09-06,2023-09-10
608,608,7,2023-09-25,2023-10-04,2023-10-03
609,609,5,2023-12-29,2024-01-04,2024-01-07
610,610,21,2023-12-08,2023-12-16,2023-12-16
611,611,6,2023-03-09,2023-03-13,2023-03-17
612,612,13,2023-06-28,2023-06-30,2023-06-29
613,613,24,2023-01-07,2023-01-15,2023-01-14
614,614,18,2023-05-24,2023-05-26,2023-05-27
615,615,3,2023-06-11,2023-06-17,2023-06-21
616,616,10,2023-11-24,2023-12-03,2023-12-01
617,617,23,2023-05-28,2023-05-30,2023-06-01
618,618,3,2023-10-21,2023-10-24,2023-10-28
619,619,1,2023-06-05,2023-06-08,2023-06-12
620,620,6,2023-07-16,2023-07-19,2023-07-21
621,621,23,2023-03-15,2023-03-21,2023-03-24
622,622,16,2023-11-04,2023-11-11,2023-11-11
623,623,25,2023-12-11,2023-12-16,2023-12-16
624,624,17,2023-05-22,2023-05-27,2023-05-25
625,625,27,2023-07-10,2023-07-14,2023-07-15
626,626,16,2023-10-21,2023-10-25,2023-10-25
627,627,25,2023-03-03,2023-03-12,2023-03-15
628,628,10,2023-07-20,2023-07-23,2023-07-26
629,629,7,2023-10-25,2023-11-03,2023-11-07
630,630,8,2023-11-19,2023-11-22,2023-11-25
631,631,3,2023-10-30,2023-11-05,2023-11-08
632,632,5,2023-12-14,2023-12-17,2023-12-20
633,633,19,2023-01-14,2023-01-17,2023-01-21
634,634,7,2023-03-07,2023-03-10,2023-03-10
635,635,18,2023-12-01,2023-12-03,2023-12-07
636,636,22,2023-08-18,2023-08-23,2023-08-22
637,637,26,2023-06-04,2023-06-12,2023-06-10
638,638,18,2023-07-22,2023-07-24,2023-07-26
639,639,25,2023-02-25,2023-03-04,2023-03-02
640,640,6,2023-09-19,2023-09-22,2023-09-25
641,641,5,2023-03-03,2023-03-11,2023-03-13
642,642,6,2023-03-17,2023-03-20,2023-03-24
643,643,29,2023-05-31,2023-06-09,2023-06-08
644,644,28,2023-12-16,2023-12-18,2023-12-19
645,645,6,2023-03-07,2023-03-09,2023-03-11
646,646,22,2023-11-07,2023-11-13,2023-11-12
647,647,26,2023-09-03,2023-09-09,2023-09-10
648,648,22,2023-11-29,2023-12-08,2023-12-07
649,649,25,2023-04-18,2023-04-27,2023-04-28
650,650,23,2023-08-16,2023-08-19,2023-08-19
651,651,11,2023-11-12,2023-11-14,2023-11-17
652,652,17,2023-08-07,2023-08-14,2023-08-18
653,653,26,2023-09-01,2023-09-07,2023-09-11
654,654,9,2023-09-19,2023-09-28,2023-09-29
655,655,22,2023-09-22,2023-09-30,2023-10-02
656,656,16,2023-01-08,2023-01-12,2023-01-13
657,657,10,2023-09-22,2023-09-24,2023-09-22
658,658,15,2023-02-26,2023-03-03,2023-03-04
659,659,8,2023-02-17,2023-02-25,2023-02-24
660,660,14,2023-08-06,2023-08-10,2023-08-12
661,661,16,2023-06-27,2023-07-01,2023-07-04
662,662,19,2023-01-10,2023-01-19,2023-01-19
663,663,3,2023-04-11,2023-04-19,2023-04-22
664,664,13,2023-01-21,2023-01-28,2023-02-01
665,665,30,2023-08-30,2023-09-01,2023-09-01
666,666,28,2023-03-04,2023-03-12,2023-03-11
667,667,9,2023-06-30,2023-07-09,2023-07-09
668,668,12,2023-12-08,2023-12-15,2023-12-17
669,669,25,2023-03-05,2023-03-13,2023-03-12
670,670,5,2023-05-29,2023-06-01,2023-06-03
671,671,21,2023-08-07,2023-08-12,2023-08-16
672,672,19,2023-01-06,2023-01-12,2023-01-12
673,673,7,2023-06-13,2023-06-20,2023-06-23
674,674,7,2023-08-19,2023-08-25,2023-08-25
675,675,19,2023-09-27,2023-10-06,2023-10-04
676,676,8,2023-05-03,2023-05-06,2023-05-05
677,677,6,2023-04-01,2023-04-06,2023-04-07
678,678,3,2023-11-27,2023-12-04,2023-12-03
679,679,22,2023-03-12,2023-03-21,2023-03-23
680,680,1,2023-12-27,2024-01-01,2024-01-01
681,681,6,2023-04-12,2023-04-16,2023-04-20
682,682,23,2023-09-26,2023-09-30,2023-10-03
683,683,20,2023-04-19,2023-04-24,2023-04-22
684,684,20,2023-11-21,2023-11-28,2023-12-01
685,685,19,2023-05-04,2023-05-11,2023-05-10
686,686,21,2023-01-30,2023-02-06,2023-02-10
687,687,28,2023-05-18,2023-05-27,2023-05-30
688,688,13,2023-07-17,2023-07-19,2023-07-21
689,689,27,2023-08-18,2023-08-25,2023-08-23
690,690,17,2023-11-29,2023-12-01,2023-11-29
691,691,22,2023-06-21,2023-06-23,2023-06-21
692,692,18,2023-01-10,2023-01-15,2023-01-19
693,693,20,2023-02-13,2023-02-19,2023-02-19
694,694,30,2023-01-27,2023-01-29,2023-02-02
695,695,6,2023-09-19,2023-09-25,2023-09-29
696,696,11,2023-08-18,2023-08-20,2023-08-22
697,697,27,2023-05-06,2023-05-11,2023-05-09
698,698,6,2023-02-08,2023-02-17,2023-02-20
699,699,28,2023-11-25,2023-11-27,2023-11-30
700,700,26,2023-09-12,2023-09-21,2023-09-25
701,701,7,2023-06-26,2023-07-03,2023-07-06
702,702,1,2023-04-04,2023-04-10,2023-04-10
703,703,28,2023-02-07,2023-02-10,2023-02-10
704,704,22,2023-11-14,2023-11-21,2023-11-21
705,705,25,2023-06-26,2023-07-02,2023-07-01
706,706,24,2023-10-14,2023-10-17,2023-10-20
707,707,8,2023-03-23,2023-04-01,2023-04-01
708,708,27,2023-04-28,2023-05-05,2023-05-07
709,709,14,2023-02-10,2023-02-16,2023-02-17
710,710,22,2023-10-31,2023-11-07,2023-11-06
711,711,20,2023-08-14,2023-08-23,2023-08-21
712,712,1,2023-11-17,2023-11-24,2023-11-24
713,713,5,2023-12-17,2023-12-26,2023-12-30
714,714,29,2023-04-28,2023-05-06,2023-05-09
715,715,5,2023-07-08,2023-07-16,2023-07-15
716,716,14,2023-11-22,2023-11-24,2023-11-23
717,717,7,2023-02-27,2023-03-01,2023-03-05
718,718,17,2023-02-10,2023-02-16,2023-02-18
719,719,29,2023-12-24,2023-12-26,2023-12-24
720,720,11,2023-02-10,2023-02-12,2023-02-13
721,721,22,2023-12-16,2023-12-21,2023-12-22
722,722,7,2023-08-27,2023-08-31,2023-09-03
723,723,1,2023-10-18,2023-10-22,2023-10-21
724,724,15,2023-09-20,2023-09-27,2023-09-26
725,725,19,2023-08-06,2023-08-14,2023-08-12
726,726,10,2023-05-29,2023-06-04,2023-06-07
727,727,9,2023-12-05,2023-12-14,2023-12-13
728,728,13,2023-06-19,2023-06-28,2023-06-28
729,729,24,2023-04-04,2023-04-13,2023-04-14
730,730,13,2023-12-22,2023-12-26,2023-12-29
731,731,30,2023-03-01,2023-03-04,2023-03-04
732,732,26,2023-03-04,2023-03-10,2023-03-12
733,733,6,2023-11-04,2023-11-13,2023-11-12
734,734,8,2023-06-22,2023-07-01,2023-06-29
735,735,12,2023-09-27,2023-10-03,2023-10-05
736,736,2,2023-12-31,2024-01-03,2024-01-05
737,737,29,2023-02-17,2023-02-21,2023-02-19
738,738,16,2023-12-12,2023-12-15,2023-12-17
739,739,29,2023-07-04,2023-07-06,2023-07-06
740,740,12,2023-06-21,2023-06-27,2023-07-01
741,741,23,2023-12-26,2023-12-31,2024-01-02
742,742,18,2023-07-14,2023-07-22,2023-07-20
743,743,3,2023-06-08,2023-06-11,2023-06-12
744,744,18,2023-07-08,2023-07-16,2023-07-15
745,745,11,2023-01-09,2023-01-15,2023-01-13
746,746,5,2023-05-17,2023-05-26,2023-05-26
747,747,13,2023-08-24,2023-09-02,2023-09-02
748,748,10,2023-02-17,2023-02-24,2023-02-25
749,749,21,2023-11-13,2023-11-20,2023-11-20
750,750,22,2023-09-07,2023-09-15,2023-09-19
751,751,15,2023-02-03,2023-02-09,2023-02-07
752,752,6,2023-01-27,2023-01-30,2023-01-30
753,753,16,2023-06-10,2023-06-18,2023-06-22
754,754,23,2023-12-30,2024-01-04,2024-01-05
755,755,30,2023-06-10,2023-06-16,2023-06-17
756,756,8,2023-02-10,2023-02-19,2023-02-23
757,757,20,2023-03-26,2023-03-28,2023-03-31
758,758,25,2023-12-26,2023-12-28,2023-12-30
759,759,3,2023-09-17,2023-09-25,2023-09-29
760,760,5,2023-07-27,2023-08-05,2023-08-09
761,761,15,2023-03-22,2023-03-24,2023-03-26
762,762,3,2023-01-14,2023-01-19,2023-01-23
763,763,15,2023-10-23,2023-10-27,2023-10-27
764,764,2,2023-08-14,2023-08-16,2023-08-16
765,765,12,2023-01-15,2023-01-23,2023-01-26
766,766,27,2023-02-18,2023-02-26,2023-02-26
767,767,5,2023-06-05,2023-06-08,2023-06-08
768,768,9,2023-04-27,2023-05-06,2023-05-08
769,769,22,2023-08-22,2023-08-26,2023-08-24
770,770,4,2023-01-19,2023-01-22,2023-01-25
771,771,23,2023-12-29,2024-01-03,2024-01-01
772,772,26,2023-08-15,2023-08-17,2023-08-15
773,773,21,2023-12-24,2023-12-30,2024-01-02
774,774,28,2023-07-09,2023-07-17,2023-07-21
775,775,7,2023-12-11,2023-12-13,2023-12-15
776,776,16,2024-01-03,2024-01-08,2024-01-06
777,777,13,2023-06-13,2023-06-15,2023-06-18
778,778,2,2023-11-23,2023-12-01,2023-11-29
779,779,2,2023-03-19,2023-03-28,2023-03-30
780,780,9,2023-08-22,2023-08-24,2023-08-28
781,781,15,2023-08-13,2023-08-15,2023-08-14
782,782,4,2023-11-19,2023-11-24,2023-11-24
783,783,17,2023-03-05,2023-03-14,2023-03-18
784,784,9,2023-12-02,2023-12-04,2023-12-04
785,785,15,2023-08-14,2023-08-21,2023-08-20
786,786,1,2023-02-09,2023-02-15,2023-02-16
787,787,30,2023-10-08,2023-10-17,2023-10-15
788,788,27,2023-07-16,2023-07-25,2023-07-29
789,789,2,2023-12-20,2023-12-28,2023-12-27
790,790,9,2023-09-03,2023-09-11,2023-09-09
791,791,11,2023-11-22,2023-11-28,2023-11-27
792,792,19,2023-08-11,2023-08-15,2023-08-19
793,793,27,2023-07-15,2023-07-24,2023-07-27
794,794,1,2023-01-18,2023-01-22,2023-01-26
795,795,19,2023-01-15,2023-01-19,2023-01-22
796,796,9,2023-07-14,2023-07-18,2023-07-18
797,797,28,2023-01-25,2023-02-03,2023-02-01
798,798,2,2023-05-03,2023-05-09,2023-05-12
799,799,5,2023-07-31,2023-08-09,2023-08-12
800,800,17,2023-11-06,2023-11-10,2023-11-12
801,801,26,2023-09-29,2023-10-02,2023-10-02
802,802,1,2023-07-14,2023-07-21,2023-07-21
803,803,14,2023-06-26,2023-07-01,2023-07-01
804,804,12,2023-10-13,2023-10-20,2023-10-18
805,805,23,2023-07-27,2023-08-01,2023-08-02
806,806,26,2023-06-17,2023-06-23,2023-06-22
807,807,10,2023-09-10,2023-09-19,2023-09-18
808,808,19,2023-08-19,2023-08-24,2023-08-27
809,809,15,2023-01-11,2023-01-16,2023-01-18
810,810,1,2023-02-01,2023-02-09,2023-02-13
811,811,1,2023-02-05,2023-02-07,2023-02-11
812,812,29,2023-05-18,2023-05-27,2023-05-28
813,813,11,2023-03-24,2023-03-28,2023-03-28
814,814,11,2023-03-02,2023-03-10,2023-03-09
815,815,5,2023-01-30,2023-02-03,2023-02-01
816,816,3,2023-08-18,2023-08-26,2023-08-26
817,817,11,2023-10-15,2023-10-23,2023-10-23
818,818,4,2023-01-07,2023-01-09,2023-01-12
819,819,6,2023-04-12,2023-04-18,2023-04-19
820,820,18,2023-02-09,2023-02-12,2023-02-16
821,821,7,2023-10-01,2023-10-07,2023-10-10
822,822,21,2023-10-16,2023-10-19,2023-10-20
823,823,24,2023-06-09,2023-06-12,2023-06-16
824,824,4,2023-03-17,2023-03-25,2023-03-28
825,825,14,2023-10-18,2023-10-20,2023-10-19
826,826,28,2023-05-13,2023-05-19,2023-05-23
827,827,8,2023-06-25,2023-06-29,2023-06-28
828,828,20,2023-03-27,2023-04-05,2023-04-09
829,829,11,2023-01-24,2023-02-01,2023-02-01
830,830,30,2023-01-30,2023-02-06,2023-02-08
831,831,14,2023-07-16,2023-07-22,2023-07-26
832,832,21,2023-12-05,2023-12-11,2023-12-11
833,833,3,2023-08-28,2023-09-04,2023-09-02
834,834,11,2023-04-06,2023-04-09,2023-04-11
835,835,4,2023-01-25,2023-01-28,2023-01-27
836,836,9,2023-10-31,2023-11-04,2023-11-06
837,837,5,2023-12-25,2024-01-03,2024-01-05
838,838,13,2023-03-28,2023-04-04,2023-04-03
839,839,20,2023-09-20,2023-09-27,2023-09-25
840,840,4,2023-05-29,2023-06-02,2023-06-06
841,841,7,2023-09-17,2023-09-24,2023-09-22
842,842,2,2023-02-28,2023-03-03,2023-03-06
843,843,20,2023-01-19,2023-01-25,2023-01-26
844,844,19,2023-06-14,2023-06-17,2023-06-21
845,845,7,2023-06-16,2023-06-21,2023-06-24
846,846,20,2023-11-18,2023-11-23,2023-11-24
847,847,24,2023-10-11,2023-10-14,2023-10-12
848,848,21,2023-10-11,2023-10-15,2023-10-19
849,849,25,2023-01-16,2023-01-19,2023-01-17
850,850,9,2023-10-03,2023-10-09,2023-10-10
851,851,19,2023-09-30,2023-10-05,2023-10-08
852,852,25,2023-07-29,2023-07-31,2023-08-01
853,853,20,2023-01-29,2023-02-02,2023-02-05
854,854,25,2023-03-15,2023-03-17,2023-03-15
855,855,28,2023-03-02,2023-03-06,2023-03-05
856,856,30,2023-05-29,2023-06-07,2023-06-05
857,857,2,2023-04-05,2023-04-07,2023-04-10
858,858,21,2023-11-09,2023-11-11,2023-11-10
859,859,16,2023-01-09,2023-01-16,2023-01-15
860,860,6,2023-03-23,2023-03-31,2023-03-30
861,861,19,2023-01-31,2023-02-03,2023-02-07
862,862,18,2023-06-27,2023-07-01,2023-07-02
863,863,17,2023-02-23,2023-03-02,2023-03-02
864,864,11,2023-07-21,2023-07-26,2023-07-24
865,865,23,2023-12-16,2023-12-18,2023-12-20
866,866,4,2023-07-04,2023-07-07,2023-07-09
867,867,24,2023-01-25,2023-01-31,2023-01-29
868,868,8,2023-11-16,2023-11-20,2023-11-19
869,869,24,2023-02-19,2023-02-23,2023-02-24
870,870,18,2023-01-19,2023-01-28,2023-01-31
871,871,13,2023-06-05,2023-06-10,2023-06-11
872,872,21,2023-08-11,2023-08-13,2023-08-12
873,873,8,2023-07-26,2023-07-29,2023-07-27
874,874,10,2023-10-02,2023-10-11,2023-10-15
875,875,18,2023-08-28,2023-08-30,2023-09-01
876,876,18,2023-12-09,2023-12-12,2023-12-13
877,877,17,2023-08-20,2023-08-25,2023-08-29
878,878,16,2023-01-10,2023-01-12,2023-01-16
879,879,6,2023-06-16,2023-06-22,2023-06-21
880,880,14,2023-11-19,2023-11-28,2023-11-29
881,881,30,2023-08-03,2023-08-08,2023-08-07
882,882,5,2023-05-01,2023-05-06,2023-05-07
883,883,15,2023-12-14,2023-12-18,2023-12-20
884,884,13,2023-03-15,2023-03-18,2023-03-19
885,885,16,2023-03-08,2023-03-17,2023-03-15
886,886,16,2023-07-27,2023-08-03,2023-08-07
887,887,17,2023-07-29,2023-07-31,2023-07-31
888,888,27,2023-03-14,2023-03-17,2023-03-16
889,889,24,2023-10-06,2023-10-11,2023-10-15
890,890,24,2023-10-02,2023-10-04,2023-10-04
891,891,5,2023-11-17,2023-11-26,2023-11-28
892,892,11,2023-12-08,2023-12-17,2023-12-19
893,893,15,2023-04-07,2023-04-13,2023-04-17
894,894,3,2023-06-19,2023-06-22,2023-06-26
895,895,8,2023-02-05,2023-02-08,2023-02-08
896,896,3,2023-01-12,2023-01-18,2023-01-20
897,897,29,2023-11-01,2023-11-10,2023-11-12
898,898,4,2023-08-08,2023-08-15,2023-08-18
899,899,27,2023-10-19,2023-10-26,2023-10-25
900,900,14,2023-04-15,2023-04-20,2023-04-19
901,901,23,2023-09-26,2023-10-03,2023-10-02
902,902,23,2023-08-04,2023-08-07,2023-08-05
903,903,20,2023-07-01,2023-07-05,2023-07-08
904,904,25,2023-04-01,2023-04-05,2023-04-03
905,905,6,2023-02-14,2023-02-16,2023-02-14
906,906,24,2023-03-19,2023-03-25,2023-03-28
907,907,23,2023-02-16,2023-02-21,2023-02-19
908,908,4,2023-06-10,2023-06-14,2023-06-14
909,909,12,2023-03-23,2023-03-25,2023-03-28
910,910,2,2023-11-10,2023-11-18,2023-11-21
911,911,27,2023-03-30,2023-04-01,2023-04-05
912,912,29,2023-04-06,2023-04-13,2023-04-12
913,913,18,2023-06-01,2023-06-04,2023-06-06
914,914,14,2023-06-12,2023-06-17,2023-06-18
915,915,8,2023-07-24,2023-08-01,2023-07-30
916,916,8,2023-09-01,2023-09-09,2023-09-11
917,917,12,2023-12-21,2023-12-29,2023-12-28
918,918,1,2023-01-06,2023-01-14,2023-01-14
919,919,29,2023-08-15,2023-08-22,2023-08-26
920,920,1,2023-10-18,2023-10-25,2023-10-28
921,921,4,2023-08-23,2023-08-31,2023-09-02
922,922,17,2023-03-20,2023-03-29,2023-03-30
923,923,10,2023-04-30,2023-05-04,2023-05-06
924,924,1,2023-06-06,2023-06-12,2023-06-15
925,925,26,2023-04-16,2023-04-23,2023-04-22
926,926,11,2023-07-17,2023-07-20,2023-07-22
927,927,21,2023-06-16,2023-06-20,2023-06-23
928,928,17,2023-12-27,2023-12-29,2023-12-29
929,929,10,2023-04-04,2023-04-13,2023-04-17
930,930,28,2023-06-24,2023-07-01,2023-06-30
931,931,6,2023-05-03,2023-05-09,2023-05-07
932,932,4,2023-05-25,2023-05-27,2023-05-31
933,933,26,2023-04-20,2023-04-27,2023-04-26
934,934,13,2023-11-03,2023-11-06,2023-11-08
935,935,27,2023-12-27,2024-01-02,2024-01-05
936,936,11,2023-11-14,2023-11-23,2023-11-24
937,937,5,2023-05-05,2023-05-11,2023-05-10
938,938,14,2023-01-11,2023-01-14,2023-01-13
939,939,25,2023-09-21,2023-09-29,2023-09-28
940,940,2,2023-03-17,2023-03-26,2023-03-25
941,941,3,2023-12-29,2023-12-31,2024-01-02
942,942,29,2023-08-15,2023-08-22,2023-08-26
943,943,3,2023-02-14,2023-02-20,2023-02-18
944,944,11,2023-07-24,2023-08-02,2023-08-03
945,945,9,2023-09-25,2023-10-04,2023-10-08
946,946,19,2023-11-28,2023-12-07,2023-12-06
947,947,10,2023-06-28,2023-07-03,2023-07-06
948,948,21,2023-12-15,2023-12-20,2023-12-21
949,949,6,2023-11-17,2023-11-24,2023-11-26
950,950,22,2023-03-26,2023-03-28,2023-03-26
951,951,6,2023-11-16,2023-11-22,2023-11-26
952,952,1,2023-04-24,2023-05-02,2023-05-01
953,953,22,2023-09-09,2023-09-18,2023-09-16
954,954,1,2023-01-11,2023-01-13,2023-01-12
955,955,22,2023-03-28,2023-04-02,2023-04-01
956,956,29,2023-07-30,2023-08-05,2023-08-08
957,957,26,2023-11-14,2023-11-20,2023-11-20
958,958,22,2023-01-26,2023-02-02,2023-02-05
959,959,19,2023-01-07,2023-01-14,2023-01-15
960,960,3,2023-05-09,2023-05-16,2023-05-20
961,961,6,2023-10-27,2023-11-05,2023-11-03
962,962,2,2023-07-09,2023-07-18,2023-07-19
963,963,15,2023-12-30,2024-01-06,2024-01-07
964,964,12,2023-01-18,2023-01-20,2023-01-21
965,965,21,2023-01-13,2023-01-22,2023-01-20
966,966,10,2023-03-30,2023-04-08,2023-04-07
967,967,19,2023-01-13,2023-01-21,2023-01-20
968,968,21,2023-01-26,2023-02-01,2023-02-05
969,969,30,2023-11-01,2023-11-03,2023-11-02
970,970,13,2023-09-01,2023-09-09,2023-09-08
971,971,3,2023-05-04,2023-05-08,2023-05-07
972,972,18,2023-05-28,2023-06-05,2023-06-09
973,973,20,2023-02-26,2023-03-02,2023-03-06
974,974,5,2023-08-30,2023-09-07,2023-09-10
975,975,22,2023-12-24,2024-01-01,2023-12-31
976,976,13,2023-06-23,2023-07-02,2023-07-04
977,977,29,2023-08-11,2023-08-16,2023-08-20
978,978,14,2023-04-30,2023-05-05,2023-05-07
979,979,30,2023-11-06,2023-11-09,2023-11-12
980,980,30,2023-07-06,2023-07-10,2023-07-13
981,981,15,2023-10-16,2023-10-24,2023-10-23
982,982,18,2023-11-06,2023-11-14,2023-11-17
983,983,29,2023-10-29,2023-11-02,2023-11-06
984,984,14,2023-03-26,2023-04-04,2023-04-07
985,985,19,2023-08-02,2023-08-10,2023-08-08
986,986,3,2023-06-01,2023-06-08,2023-06-09
987,987,22,2023-02-10,2023-02-19,2023-02-20
988,988,1,2023-12-20,2023-12-29,2023-12-27
989,989,23,2023-11-12,2023-11-21,2023-11-23
990,990,29,2023-12-28,2024-01-04,2024-01-05
991,991,24,2023-03-03,2023-03-12,2023-03-16
992,992,7,2023-05-13,2023-05-16,2023-05-18
993,993,20,2023-07-22,2023-07-24,2023-07-24
994,994,7,2023-09-02,2023-09-06,2023-09-07
995,995,17,2023-02-06,2023-02-13,2023-02-13
996,996,29,2023-04-04,2023-04-08,2023-04-11
997,997,15,2023-07-28,2023-08-05,2023-08-05
998,998,13,2023-12-20,2023-12-25,2023-12-25
999,999,24,2023-12-01,2023-12-10,2023-12-10
1000,1000,30,2023-11-02,2023-11-05,2023-11-04
1001,1001,26,2023-12-18,2023-12-21,2023-12-20
1002,1002,15,2023-08-04,2023-08-09,2023-08-12
1003,1003,26,2023-06-11,2023-06-19,2023-06-17
1004,1004,3,2023-01-25,2023-02-03,2023-02-04
1005,1005,25,2023-10-24,2023-10-28,2023-10-26
1006,1006,17,2023-01-05,2023-01-11,2023-01-11
1007,1007,16,2023-08-12,2023-08-15,2023-08-13
1008,1008,22,2023-12-31,2024-01-09,2024-01-08
1009,1009,1,2023-01-23,2023-01-27,2023-01-29
1010,1010,24,2023-06-02,2023-06-04,2023-06-07
1011,1011,14,2023-02-23,2023-03-03,2023-03-05
1012,1012,3,2023-06-28,2023-07-01,2023-07-04
1013,1013,20,2023-04-10,2023-04-15,2023-04-17
1014,1014,28,2023-04-18,2023-04-26,2023-04-30
1015,1015,22,2023-09-08,2023-09-11,2023-09-13
1016,1016,4,2023-04-30,2023-05-05,2023-05-07
1017,1017,30,2023-12-22,2023-12-24,2023-12-25
1018,1018,24,2023-08-18,2023-08-22,2023-08-26
1019,1019,9,2023-03-09,2023-03-18,2023-03-18
1020,1020,21,2023-12-02,2023-12-07,2023-12-06
1021,1021,1,2023-09-23,2023-09-28,2023-10-02
1022,1022,24,2023-10-23,2023-10-30,2023-11-01
1023,1023,14,2023-09-03,2023-09-05,2023-09-06
1024,1024,13,2023-07-06,2023-07-12,2023-07-11
1025,1025,15,2023-09-06,2023-09-09,2023-09-11
1026,1026,18,2023-05-06,2023-05-14,2023-05-17
1027,1027,16,2023-09-29,2023-10-06,2023-10-09
1028,1028,6,2023-05-13,2023-05-19,2023-05-19
1029,1029,22,2023-08-26,2023-08-29,2023-08-27
